date,id,symbol,EX_RETURN,log_return,SIZE_SCORE,MOMENTUM_SCORE,AMIHUD_SCORE,VOLATILITY_SCORE,DAILY_MOMENTUM,DAILY_AMIHUD,R_MKT
2025-07-14,20947,SUI,0.02685528524808285,0.02685528524808285,11742168109.527763,0.005086912508845826,3.153355741867641e-11,0.055818798361198345,0.03469880666192115,3.0077513975858877e-11,0.015700371171925603
2025-07-14,32196,HYPE,0.03692931560730265,0.03692931560730265,15730147243.771242,0.005730214998858364,1.0946804624825835e-10,0.0399763340637584,0.03987229090363314,1.0689654337801244e-10,0.015700371171925603
2025-07-15,1,BTC,0.006124400502018742,0.006124400502018742,2369504729933.4165,0.004310040920447107,2.2666419928207694e-13,0.014022369100186836,0.017832084214787835,1.51138070822881e-13,0.008237726652702039
2025-07-15,2,LTC,0.009674491171061388,0.009674491171061388,7200056926.38515,0.0032859576832678368,4.501715913756923e-11,0.022256698802607475,0.015263984639175962,2.6700090021711952e-11,0.008237726652702039
2025-07-15,52,XRP,0.041147607780322545,0.041147607780322545,167695820271.65204,0.00960571275612695,4.60318159918967e-12,0.026124641270664797,0.04093638333928305,3.1893059340616492e-12,0.008237726652702039
2025-07-15,74,DOGE,-0.005877574215581224,-0.005877574215581224,29807307824.795563,0.004382257683084076,2.015973244304081e-11,0.035961344567999175,0.029951218555258074,8.208640292058979e-12,0.008237726652702039
2025-07-15,512,XLM,-0.0185170438907471,-0.0185170438907471,14660174880.114223,0.021450773212671866,9.442688353001641e-11,0.06367758899602893,0.1196324236104555,6.874407363584451e-11,0.008237726652702039
2025-07-15,1027,ETH,0.013688939316856687,0.013688939316856687,358897741738.6761,0.005514226952395835,1.0448553080495025e-12,0.02750567406725365,0.025622726250232975,3.176106840792348e-13,0.008237726652702039
2025-07-15,1437,ZEC,0.01699646537007664,0.01699646537007664,710285731.637539,-0.0008335455682065093,3.6129740960911567e-10,0.042619430729459784,-0.005899150103975763,3.4237144356930724e-11,0.008237726652702039
2025-07-15,1831,BCH,-0.0060364046208129345,-0.0060364046208129345,10105624175.9378,0.003467241022113674,4.180773364592993e-11,0.025344543667803875,0.0026176015535887853,5.3999903330003385e-11,0.008237726652702039
